id,CI
"[126983642, 126983638]",0.4109375
298817993,0.775
183837422,0.6745535714285715
"[230335366, 152022344, 152022346, 43559599, 845658292]",0.17625
876524912,0.5999079189686924
308897734,0.6136363636363638
"[825786361, 630387941, 630387942]",0.6233333333333333
720341810,0.6609375
"[224699904, 153714075, 224699909]",0.2993055555555555
47484070,0.9375
152825551,0.6787500000000001
751483179,0.6514925373134328
"[855764876, 855764877, 140882382]",0.165
"[659312602, 208977366]",0.4268707482993197
606599448,0.4359375
"[162365836, 176753951]",0.5411347517730497
708711445,0.5625
"[486482425, 457146691, 457146692, 859200756]",0.3618749999999999
"[198975468, 693779350]",0.4386363636363636
"[156825474, 156825467, 25979116]",0.3888888888888888
"[457160971, 457212523, 156810580]",0.3375000000000001
"[852446176, 658015527, 706257204, 178872826, 852446175]",0.259051724137931
"[438432632, 141181487, 301324919]",0.3364197530864197
854089076,0.5063679245283019
"[151111587, 633157539, 151111581]",0.5345394736842104
"[453708612, 666814831, 241729937, 453695740, 453706742, 453709724]",0.5657692307692308
"[140484016, 162213989]",0.6112500000000001
"[168986274, 681079106, 807577218, 795520171, 795516376]",0.3520833333333333
"[855257643, 855257644, 858401267]",0.1933333333333333
568734278,0.4833333333333333
"[685215521, 626131531, 626131532]",0.1527777777777778
"[32089864, 32089865]",0.3114583333333333
53573239,0.3970319634703196
225200196,0.6375000000000001
159520336,0.5264705882352941
715599013,0.49375
456381833,0.3041666666666666
"[837929426, 837929427, 156763853]",0.5132142857142856
157373206,0.3692708333333334
867589649,0.2891891891891892
119067864,0.1825
"[156591234, 795573468]",0.6698863636363636
33082401,0.7281249999999999
628468997,0.79375
"[852470929, 852470930]",0.125
"[156966514, 156966542]",0.7803571428571429
"[254859386, 837411139, 837411140]",0.4994708994708994
170272675,0.49
"[140890695, 893207532, 893207533, 230335357, 230335358]",0.3340116279069767
"[210884250, 41909711]",0.4166666666666667
300803452,0.84375
"[830066326, 830066325, 830066318]",0.498406862745098
683317688,0.4129943502824859
156767815,0.4578014184397164
619177471,0.4826923076923077
156771530,0.3909722222222222
210884285,0.4689814814814814
32008584,0.7791666666666667
150571878,0.1714285714285714
185563489,0.52265625
"[140637681, 623967475, 623967476]",0.2653543307086614
"[211040198, 211040207]",0.4698717948717948
830801754,0.6958333333333334
168739074,0.4226190476190476
"[140477984, 199487460, 199487470, 140477980, 140477983]",0.5213235294117647
621104166,0.5547297297297297
152022337,0.2448717948717948
185301806,0.3479166666666666
224699879,0.193125
39727796,0.6184640522875817
"[850355453, 850355454, 207371327]",0.5689814814814814
"[300803489, 825786379]",0.4579861111111111
"[89387808, 378931275, 378931276, 623303040]",0.1749999999999999
198975430,0.5336206896551724
183769821,0.4432950191570881
"[150283745, 97698654]",0.3680555555555556
230335355,0.7291666666666666
156425691,0.6488888888888888
"[156261465, 853430090, 138367145]",0.4817307692307692
24681047,0.6622093023255814
"[438432632, 141181480, 438432631]",0.4920289855072464
"[701773793, 701773794, 752288395, 854089076]",0.66171875
32091499,0.4825
"[224697538, 119087175]",0.3305555555555555
32045109,0.6076923076923078
746408864,0.5481971153846155
156591177,0.6927860696517413
"[320565448, 148694267, 89069206]",0.2071895424836601
"[199060400, 119707011]",0.3882716049382715
"[30046544, 874487244, 874487245, 30046548]",0.8134469696969697
"[199581728, 199581729, 199581727]",0.7097222222222223
"[858401266, 627719813, 627719814]",0.4040160642570282
"[626131531, 199907437]",0.3527777777777777
"[28800584, 210643795, 849665068]",0.3528735632183907
"[25979437, 156810574]",0.6194444444444445
"[99178688, 99179089, 99178690]",0.5682692307692307
"[715599012, 715599013, 715599287]",0.271875
"[456381834, 237444746, 456381836, 594850577, 237444735]",0.3751811594202898
"[464847363, 835519364, 835519363, 464847366]",0.5699561403508773
685215522,0.8416666666666666
"[13862361, 159520510]",0.7542592592592592
804076073,0.4222222222222221
"[28504242, 150571860, 28505143]",0.6556818181818183
156810593,0.2181818181818181
141597632,0.5957195378151261
159520369,0.6151960784313726
"[872380784, 747482683, 154774029]",0.5227272727272727
"[855257660, 855257638, 857014959]",0.3529535864978902
"[801869328, 157783277]",0.5791666666666667
683317687,0.3977272727272726
"[885027556, 617527217, 617527218, 194755612, 32015614]",0.2732323232323232
140637685,0.3052536231884058
"[675085192, 626116252, 626116248]",0.2559523809523809
623975292,0.0714285714285714
"[185563491, 156672758]",0.6319444444444444
"[321845929, 482384842, 321845933]",0.5739130434782609
722562845,0.4055555555555555
"[814758473, 814758435]",0.5784552845528456
"[154928970, 626323202, 119068390]",0.525
"[456381851, 456381852]",0.3563218390804597
"[478809280, 478809278, 478809279]",0.6859375000000001
877468590,0.6276162790697675
23610038,0.6812499999999999
"[138227580, 138227583, 155900623]",0.6633928571428573
156966507,0.8916666666666667
140813090,0.356875
"[157373209, 157373210]",0.678804347826087
"[97698654, 827876990]",0.7173809523809525
825786371,0.7875
"[849665066, 849665068, 156358629]",0.2285714285714286
156810581,0.478125
25979368,0.3814814814814815
156359922,0.5904371584699452
156420646,0.5480158730158731
701773794,0.7220238095238093
140394125,0.4821428571428571
"[314428560, 314428559]",0.7242924528301886
59384972,0.5185344827586207
"[666622040, 9017482]",0.5974999999999999
89069206,0.4891509433962263
"[320273843, 320273853]",0.34140625
684292119,0.7153846153846153
398751538,0.7229166666666668
"[156810600, 156810587]",0.2012499999999999
837411156,0.6480769230769231
"[201815129, 155607332, 201815134]",0.646875
"[97089121, 626062197, 626062198]",0.3356481481481481
"[869051585, 869051586, 837929383, 869051613, 869051614]",0.5663306451612903
"[32045522, 32045501, 32045526]",0.7916666666666666
"[59384974, 59384966, 156591175]",0.4973684210526316
"[54523120, 54533960, 54533958]",0.5699004975124378
750671275,0.2545454545454545
"[32044822, 25699567]",0.6287499999999999
"[159418802, 593654522]",0.4859375
"[857014960, 101896554, 857014959]",0.262037037037037
150557357,0.6985849056603775
"[834961587, 41912412]",0.351111111111111
178872867,0.424431818181818
695566435,0.5044642857142857
300803445,0.5708333333333334
156591229,0.4191176470588235
"[882661317, 882661318, 882661319, 882661320, 891806217, 891806218, 891806219, 891806220, 891806221, 891806222, 627942612, 627942613, 627942616, 627942617, 627935612, 627935613, 151977567]",0.667857142857143
"[885027557, 617527215, 617527216, 32024890, 156820925]",0.3994350282485875
55414402,0.809375
98262519,0.6075692963752665
"[150571851, 33082245, 159520334]",0.7412690839694658
"[623024088, 658337345, 28519161]",0.1272727272727272
156985388,0.7883928571428571
117026871,0.6066666666666667
210099522,0.2916666666666667
237444813,0.6722222222222222
140830005,0.23125
"[615146225, 615146220, 615146215]",0.3426470588235294
185059749,0.6663230240549828
25552079,0.6854166666666667
"[153207320, 628727051, 628727053]",0.23
"[156985384, 453685887]",0.6206521739130434
170295671,0.4467948717948718
"[626323201, 626323202, 626317847]",0.4056818181818181
"[621362027, 621362029, 621104166]",0.603125
750669468,0.4504901960784314
98287230,0.4031249999999999
"[862965188, 157690708, 862965187]",0.7790178571428571
463827800,0.7914285714285714
150571879,0.5765536723163842
"[617570500, 159520349, 617570495]",0.4395833333333334
"[820349331, 820349332, 820349333, 820345542]",0.6358333333333335
32045755,0.7999999999999999
199388243,0.7833333333333333
355765691,0.3948717948717949
"[138227584, 138227582, 698245847]",0.4070478723404255
459492917,0.5659090909090909
47262617,0.4776729559748428
"[199907390, 626131533, 626131534]",0.1974999999999999
"[461861535, 300803482, 825786375]",0.6895833333333334
156815150,0.3330357142857142
"[887725985, 865224036, 198975467, 865224016, 865224017, 198975442]",0.4729166666666667
"[99178692, 99178685, 99178687]",0.33375
"[451111240, 451111246, 624995287]",0.5366666666666667
32044336,0.1541666666666666
"[151111587, 874542557]",0.599009900990099
"[59384960, 59384972, 59384951]",0.2631578947368421
"[148694268, 148694269, 89636030]",0.2002604166666666
156815130,0.4913793103448275
"[715335137, 627097481, 627097482, 119458092, 398751537]",0.3724137931034482
"[158010317, 158010303]",0.5685185185185184
"[457160969, 156810587, 156810589]",0.2995762711864407
201815129,0.528125
207746977,0.5488970588235293
"[185077906, 185077927]",0.5509999999999999
159520413,0.5670454545454546
"[761759200, 761763022, 694817902, 761763023, 106368281]",0.4968201754385964
479213812,0.6113445378151262
102485738,0.4518518518518518
59384966,0.39375
"[624639713, 624639716, 624639730, 624639698, 624639733, 624639734, 624639702]",0.6296296296296297
"[116582432, 116582426, 116582421]",0.3179824561403508
"[185108521, 853581838, 853581839]",0.6183823529411764
675085208,0.45
"[722562848, 856274242, 856274243, 54443781, 853202510, 853202511]",0.4947115384615384
54523120,0.4412202380952381
"[623975297, 140834243, 210209900]",0.2523809523809524
141319078,0.7708333333333333
"[624979019, 624979020, 624600973, 624979021, 624979022, 624600972, 893224115]",0.5183333333333334
"[153265210, 31423277, 149945933]",0.5216321243523316
"[626854872, 119068803, 626854871]",0.5886363636363637
709609207,0.6509999999999999
"[456381833, 237444962, 90423222]",0.3404761904761905
300803481,0.5991379310344828
"[824816476, 824816477]",0.6328947368421053
157059852,0.95625
"[626537369, 626537370, 199907390]",0.385
"[198975433, 198975445, 198975462]",0.509375
"[99179092, 99178685, 99179087]",0.3801136363636363
451059783,0.2955555555555556
178872793,0.475
175282286,0.5938888888888889
"[210657650, 210657651, 119057892]",0.5586111111111112
"[151111589, 150566157, 633157138, 874542556, 151111583]",0.5661016949152542
"[59384960, 59384954, 59384957]",0.2290697674418604
"[526493216, 545853803, 548596955]",0.8656249999999999
"[861274849, 894507217, 894507219, 894507223, 824456408]",0.6476851851851851
"[253221908, 173177774, 253221911]",0.2892045454545454
627719813,0.402304964539007
"[119067536, 119029860, 119067549]",0.1964285714285714
156763616,0.5291666666666667
843655673,0.3803571428571429
"[156810579, 156810581]",0.1041666666666666
808017397,0.6963362068965516
626062198,0.2902777777777778
157717128,0.5226495726495727
36330118,0.5068535825545172
"[618144715, 618144716, 230335366]",0.2312499999999999
"[223847145, 479211731]",0.7409722222222223
"[32090521, 32090527]",0.5854166666666667
"[246844537, 423701228]",0.2276729559748427
"[857014953, 855257644, 855257662]",0.4333333333333333
"[185108521, 853567548, 853567549]",0.5416666666666666
"[824498266, 361071485, 361071487]",0.50034375
754601200,0.4094642857142856
198975431,0.6102941176470589
168739155,0.60625
"[96323072, 151685489, 96323074]",0.4922619047619047
199487468,0.7714285714285715
"[698408600, 156513205, 698245846, 156513224]",0.4197429906542056
336620983,0.7332236842105264
"[210884300, 210884351]",0.4333333333333334
"[157800030, 623694030, 623694031]",0.4032520325203251
"[676601731, 623032776, 623032777, 623362193, 675188084, 623362196, 708363192, 682206581, 140395064]",0.7296296296296297
"[25701626, 210643820, 210643802]",0.448
"[459492912, 825786401, 825786400, 752225467]",0.4204545454545454
"[99179091, 642030591, 99179087]",0.5644396551724139
"[694591648, 783979140, 807825525, 694591647]",0.4793269230769231
257314034,0.4377777777777777
"[160636722, 636737668, 636737669]",0.301010101010101
"[680256289, 453944529]",0.4622222222222222
"[185073920, 185073912]",0.4044973544973544
185007809,0.5971036585365853
"[748966176, 748966177, 557196002]",0.6519176136363636
"[836728186, 156591171, 836728181]",0.5503448275862068
643714140,0.557
300803511,0.6657894736842106
156966571,0.1416666666666666
"[754166743, 754166742, 753924455]",0.391875
"[300803481, 837929390]",0.5867857142857144
309100315,0.8375
"[837410992, 844973014, 837410991]",0.0942307692307692
"[59384953, 59384962, 697986830]",0.2551912568306011
"[710618386, 457160986, 710618389, 486482423]",0.3993421052631578
"[119058666, 119064592, 119064594, 119058139, 320273822]",0.1933823529411764
"[199907608, 178791713]",0.505
"[855257638, 855257637, 858401270]",0.2463414634146341
"[119029860, 154928972, 119029861]",0.2645833333333333
"[824116546, 824116547, 824116548]",0.69375
"[201815136, 201815129, 201815131]",0.6336956521739129
"[150574564, 32049190]",0.58125
624993319,0.4987499999999999
"[850756264, 850756269]",0.5618421052631579
"[154400226, 54521835, 54521847]",0.5307017543859649
150890448,0.7860576923076923
"[149945945, 149945939, 149945940]",0.1469696969696969
"[637054056, 97097209, 636746582]",0.1621212121212121
"[683120741, 623777638, 683120744, 623777643, 623278482, 623278483, 216669183]",0.4809027777777778
"[159378392, 159378393, 150890454]",0.694375
156261348,0.6133928571428572
"[154415801, 154415803, 154415806]",0.14125
"[144892835, 837929380, 837929381, 144892837, 221135111, 41960617]",0.365530303030303
"[153265321, 153265326, 892910870, 892910871, 153265341]",0.6707417582417583
"[198975472, 198975465, 198975439]",0.4673611111111111
"[710616506, 710616499]",0.6389423076923078
750669466,0.4047619047619047
"[398751537, 627658101, 627658102]",0.2180555555555555
"[156763638, 25775995, 25748366]",0.4962962962962963
"[25047764, 153225685]",0.4826612903225807
"[300803454, 451548260, 622164014]",0.3444444444444444
"[156966520, 150571874]",0.6254237288135593
19737435,0.7561224489795918
"[710616497, 710616507, 710616508]",0.4941666666666666
"[629399490, 629399494, 146587914, 698245844, 698245845, 698408601]",0.4827731092436976
159520334,0.509478021978022
155339970,0.3388888888888889
751479821,0.5750000000000001
"[156815123, 457146693, 156815126]",0.5974806201550388
"[33081820, 33083158]",0.409375
154774059,0.8046296296296296
"[199907401, 199907451, 96322877]",0.6157407407407407
837410992,0.15425
156767820,0.7214285714285715
"[157800035, 622163981, 622163982, 622578554, 157800031]",0.5412037037037036
98608304,0.4651785714285714
154928973,0.0883333333333333
40007275,0.750625
"[708176244, 38000182]",0.6037037037037037
"[97092145, 97092150]",0.0166666666666666
64680212,0.6203703703703703
185073907,0.3839285714285713
"[151685488, 96323075, 199907440]",0.369047619047619
"[221227394, 221227396, 156261477]",0.4222222222222222
156672759,0.6840277777777777
"[850744186, 850744187, 342774509]",0.2651515151515151
"[89938090, 221613627, 89968283, 89968294]",0.5305555555555554
97089121,0.3093333333333333
"[761759514, 761759515, 761763022]",0.2495614035087719
162647368,0.7125
116582421,0.0208333333333333
55457743,0.6544642857142857
"[453672288, 850756265]",0.875
156672766,0.5505555555555556
"[96668821, 224697534, 96668823]",0.2984126984126984
"[396462929, 96700332, 596101372]",0.0770833333333333
"[54533961, 185363427, 54533959]",0.7141203703703703
"[300813736, 820345539, 820345543]",0.6073170731707317
228470648,0.4609375
"[153265313, 156591246, 31423791]",0.5430555555555556
898257021,0.7166666666666667
751483178,0.595
"[55418181, 185363477, 55418183]",0.5203703703703704
"[824816478, 824816479]",0.618359375
441286746,0.2606060606060606
"[154415811, 154415805, 154415803]",0.184375
"[221135109, 41960262]",0.109375
"[210099459, 201886109, 210099463]",0.6344202898550725
157374981,0.3639705882352941
336620982,0.703125
664342992,0.3047794117647058
"[210643793, 849665067, 210643788]",0.4117283950617284
53573242,0.3512820512820512
398751537,0.2724999999999999
"[153714073, 153714075, 224699903]",0.2022727272727272
"[59597929, 28495338, 28495340]",0.2513157894736841
"[99366459, 887797303]",0.5946428571428571
89194112,0.2803571428571428
25746001,0.6173076923076922
"[198404624, 302110888]",0.5220720720720721
754166740,0.5900510204081633
"[199487488, 199487462, 140486618, 140486620, 140486621]",0.5163461538461539
"[622269946, 155339970, 622269949]",0.3933333333333333
824116555,0.4258333333333333
154773966,0.5002604166666665
675171992,0.4530172413793102
"[835519386, 835519387, 850756269, 25972399]",0.5325
185077923,0.5866071428571429
850756268,0.76
"[861274851, 861274852, 861274853, 894507220, 894507221, 894507222, 824456407, 894507225]",0.637719298245614
"[156261465, 685790027]",0.3515
89196355,0.5469999999999999
"[156825477, 25979110]",0.4549999999999999
199161913,0.2848214285714285
"[230331272, 589699588, 589699590]",0.621875
"[199907425, 450240194, 199907434, 626138294, 626138295]",0.2184782608695652
"[437754856, 359405857, 359405850]",0.7045138888888888
"[89625792, 596101374, 596101375]",0.1045454545454545
"[708699233, 699302087]",0.4342105263157895
"[882678696, 882678697, 156126125]",0.4953703703703704
"[32013568, 150571819, 150571821]",0.4083333333333333
"[33069264, 150890450, 33069214]",0.6220394736842106
"[199907538, 858898620, 858898621]",0.2774999999999999
"[143769793, 143769794, 150574563, 150573908, 29993436]",0.776169590643275
"[708530400, 721718562, 721718563, 621115728, 621115729]",0.3111111111111111
154579528,0.8379807692307693
"[156568522, 224699909]",0.7041666666666667
"[198975460, 198975478, 198975463]",0.3431818181818182
"[453939260, 850756270, 453672143]",0.6944444444444444
140664381,0.1066666666666666
237444775,0.88125
178872858,0.7035714285714285
"[32081184, 32081186, 32081183]",0.5166666666666667
156591175,0.5681286549707603
"[302007736, 626597251, 626597246]",0.0625
156111282,0.6072500000000001
"[55843146, 684543139, 154368350, 154368391]",0.7319783197831978
"[856311784, 637772600]",0.1111111111111111
"[27768571, 156936798]",0.4812499999999999
"[156261352, 40005694]",0.3974999999999999
531940950,0.3509259259259259
627719811,0.3853070175438596
"[398751539, 626854869, 626854870, 210736407]",0.238
"[105213133, 150557357]",0.5991356382978723
221177313,0.6506578947368421
"[156319978, 848260195]",0.6681818181818181
"[210099459, 626124230, 626124231]",0.3569182389937106
159520438,0.4774999999999999
675083748,0.3363888888888888
103927832,0.3161764705882353
682601698,0.5727272727272728
845658292,0.1375
"[390950024, 390950021]",0.7020833333333333
"[224699896, 103928847]",0.2982638888888889
210643769,0.5508771929824562
"[29022380, 25699469]",0.5700000000000001
"[156763642, 156825466]",0.5920000000000001
824456405,0.7975
"[156513207, 156513222, 698408599]",0.5925
"[638092202, 641405355, 641405351]",0.6732142857142857
"[622163979, 622163980, 157801904, 156121107, 622578553]",0.3579601990049751
"[530032467, 869290036]",0.5036458333333333
98608716,0.3602941176470587
"[168770961, 156810567]",0.5172619047619047
"[32090776, 32090754]",0.6277777777777777
450240194,0.4057971014492753
"[359405848, 359405852, 437754855]",0.4993055555555556
"[396462926, 596101374, 396462927]",0.1630208333333333
"[829639208, 32013981]",0.7888888888888889
"[97698562, 97698606]",0.7410714285714286
185059754,0.586309523809524
"[116562945, 116562948, 116564998, 116564361, 116564366, 116564367, 708549268, 708549269, 708549270, 708549271, 116564376, 116564377, 116564378, 708545948, 707946652, 708545951, 708545952, 708545953, 721718564, 721718565, 721718566, 721718567, 413678761,",0.5237442922374429
"[156810563, 156810588]",0.6842592592592592
"[885763704, 116582429, 116582421]",0.3091397849462365
834187021,0.6508333333333333
156591209,0.25703125
"[531946776, 885730652, 830066278, 830066279]",0.6058712121212121
"[626870380, 302007740, 626870381]",0.1782407407407407
"[709211465, 707995738, 626876097, 626876098]",0.664864864864865
54533959,0.3994464944649446
"[157668562, 32024979, 157668541, 32024962]",0.6421874999999999
211040162,0.5878205128205128
707992601,0.398095238095238
150571863,0.584848484848485
"[737462232, 156763633]",0.4232142857142856
531940935,0.5619047619047619
398751539,0.2627450980392157
"[175282299, 175282302]",0.7560975609756098
25805320,0.6729166666666666
615146257,0.4864583333333332
164138766,0.1416666666666667
823316811,0.3366071428571429
589645839,0.8
"[150571880, 32040874, 150571882]",0.4958333333333333
"[199907394, 199388267, 199907398]",0.0716666666666666
157801904,0.4592592592592592
119069453,0.7321428571428571
310348929,0.56875
"[437754816, 437754839, 894822950, 894822951]",0.5650000000000001
"[626597256, 302007740, 626597255]",0.3814516129032257
"[150571820, 300803517, 150571894]",0.4119047619047619
"[152022329, 152022332, 152022333]",0.1276595744680851
"[589657776, 589741710, 589561807]",0.5780487804878048
139502694,0.3888888888888889
"[825786365, 310348926]",0.7930379746835442
"[156815140, 156815150]",0.6359375
121040718,0.2336538461538461
"[210736409, 626854867, 626854868]",0.2925925925925925
158065686,0.615
437766171,0.924074074074074
"[185363482, 55418180, 55418182]",0.3252380952380952
124882302,0.742578125
27604257,0.732
162213993,0.3166666666666666
"[159520467, 32081830]",0.7117370892018781
456933093,0.4722222222222222
"[97954296, 96700057, 96700051, 96347909]",0.1895
"[463831507, 377358375]",0.5696969696969697
"[837411049, 837411050, 688565296, 149945937, 149945938]",0.5112903225806452
"[637772605, 622250534, 622250535]",0.1302083333333333
25046556,0.459375
"[651913288, 832948810, 348357812, 162365839]",0.6770833333333334
153126745,0.5828125
32008731,0.1975
"[658014932, 97089655]",0.1979166666666666
183837427,0.8500000000000001
"[697697776, 241729940]",0.5651315789473683
"[467936456, 178872778, 467936453]",0.5693333333333334
675633757,0.7920454545454545
"[183769812, 150571893, 211040215]",0.7935185185185186
"[28492160, 28494276, 28494277, 28494264, 28491977, 28494250, 28492110, 28492112, 28491956, 28491960, 28491929, 28491931, 28494268]",0.6935606060606061
"[779463305, 837411130, 837411131, 779463302]",0.0491228070175438
"[95084760, 152022342]",0.344047619047619
"[126983641, 126983639]",0.2291666666666666
708190036,0.2026315789473684
"[450149635, 689066115]",0.68625
"[675628323, 320273827]",0.571590909090909
468353999,0.5979166666666665
156976850,0.925
"[322305597, 322305605, 324162447]",0.484375
"[693695492, 322197502]",0.529124579124579
154774053,0.3866666666666667
824116560,0.7533653846153847
"[221135021, 156513206]",0.74375
"[89387808, 622657675, 622657676]",0.1521505376344086
119028068,0.1916666666666666
"[825786412, 25047974]",0.6809523809523809
96323073,0.185576923076923
"[159418725, 159418729, 615458383, 534813904, 534813905, 615458384]",0.4628368794326241
159384151,0.5053571428571428
119468124,0.1625
"[300803481, 694542990, 694542991]",0.40625
"[158010305, 158065687]",0.7481060606060606
"[361071488, 878115206, 878115207, 889995979, 889995980]",0.5948214285714286
156631041,0.5820754716981131
"[222370329, 142580523, 222370334]",0.4153125
183837421,0.5564189189189189
"[157783288, 156707757]",0.7993750000000001
"[152022331, 750669468]",0.3586206896551724
153714065,0.5202830188679246
622250534,0.0597222222222222
153751430,0.5994949494949494
116582424,0.2757575757575757
876124864,0.5164473684210527
"[116576364, 116576361, 892139532]",0.3192982456140351
"[156976851, 197532525, 197532526]",0.4825925925925926
"[615146257, 840238566, 840238567]",0.3893518518518519
697548611,0.3185185185185185
66502293,0.6875
154579454,0.31
"[159520356, 159520502, 159520359]",0.7993421052631579
90576997,0.5126543209876545
156513216,0.4712499999999999
185007811,0.6916666666666668
"[96332112, 96332111, 96331223]",0.2705128205128205
"[199907428, 199907396]",0.2666666666666666
"[156723984, 32091597]",0.3949999999999998
479211731,0.9125
668245072,0.6541666666666667
"[626870380, 97954302, 97954300]",0.1018518518518518
"[466612512, 76620922, 185007812, 76620926]",0.658974358974359
"[176762400, 176762410]",0.4217105263157895
"[95945442, 95945443, 95942108]",0.2991228070175438
"[150890533, 159384167]",0.4694444444444444
"[824498264, 99471984, 99471988]",0.5276851851851851
199487477,0.4083333333333334
152022331,0.3219298245614035
98282338,0.5481707317073171
"[178872801, 178872802, 156261343]",0.5065476190476191
"[589645840, 589666305]",0.5634868421052632
185562808,0.5785353535353535
622250519,0.3625
210294497,0.6771551724137931
207371326,0.5545454545454546
"[548596953, 548596957, 548596950]",0.8250000000000001
"[116582424, 888140460, 116582423]",0.2037037037037036
"[342026000, 754158649, 754158650]",0.2138888888888889
"[618144720, 618144722, 94669403, 94059447]",0.5818840579710145
683316633,0.3753472222222222
"[178872936, 681780857, 681780858, 681780870]",0.5496212121212121
"[463576283, 463576279, 463576281, 25744763, 463576284, 463576285]",0.52875
"[589666306, 589666307]",0.4156249999999999
398753676,0.1687499999999999
"[685790027, 686520227]",0.58
829639201,0.844047619047619
"[783831536, 461810049, 783831532, 783831535]",0.6283088235294118
"[860996064, 860996065, 96331232, 96330839, 96331226]",0.4826086956521739
246208557,0.4403508771929824
715220821,0.692857142857143
95942108,0.2571428571428572
28504374,0.764814814814815
837411143,0.1321428571428571
168739098,0.7589285714285714
156760242,0.29375
"[870246976, 298744322, 870246980, 870246981, 156513222, 90098158, 298744302]",0.4917763157894737
"[734852320, 59384952]",0.2673076923076923
"[464902357, 834187022, 834187023]",0.174074074074074
185363482,0.5631944444444444
430635667,0.8749999999999999
720870693,0.540625
"[860925399, 860925398, 621352511]",0.1
32042170,0.5992424242424242
153265216,0.5762019230769231
641405360,0.6272321428571429
"[119476427, 830801797]",0.4384615384615384
"[843900322, 843900323, 221177323, 221177326, 221177327]",0.70875
684292118,0.4598958333333333
840238566,0.478804347826087
153265210,0.5495967741935484
463576279,0.7201923076923078
96330087,0.4270833333333332
156591231,0.6285156249999999
"[25714945, 162366855]",0.6642241379310346
"[124874073, 708693835, 708693836]",0.4729166666666666
626369729,0.7992424242424242
448996724,0.6924999999999999
"[150571891, 19737435]",0.5223958333333333
"[589666312, 300825130]",0.4884146341463415
103929008,0.6946666666666665
400177650,0.1269230769230769
814758473,0.5129870129870131
"[176762401, 176762395, 176762405]",0.3614583333333332
168739127,0.6402439024390243
"[457212524, 156816748, 156815157]",0.4568181818181818
31973722,0.8099999999999999
"[158010312, 158010315, 158010311]",0.52125
59384952,0.5358843537414966
"[32089864, 32089863]",0.29
"[877728163, 877728164]",0.4079545454545454
"[156815146, 156815135]",0.415
"[860925401, 621352514]",0.1831632653061224
"[25715393, 32041562]",0.6333333333333334
"[149946038, 41960262]",0.5392857142857144
"[622194945, 300825125, 622527654, 622527657, 730968982, 622194942]",0.402156862745098
158010317,0.5562499999999999
668245073,0.7400000000000001
630496717,0.205
"[33083104, 33084056]",0.6392241379310345
"[159520552, 159520386]",0.5872222222222221
"[95546296, 95546305, 695566434]",0.5326923076923077
351091866,0.7104591836734694
221177331,0.4307291666666666
185007806,0.56375
"[159378398, 829639206]",0.7711111111111111
159384167,0.1520833333333333
675628642,0.1215909090909091
"[183769824, 837410993, 837410994]",0.5947530864197532
"[159467000, 159466985]",0.6755208333333332
"[628706562, 627719813, 101896558]",0.1895833333333333
"[784331393, 103929737, 313643459]",0.7097938144329898
"[814758432, 814758470, 336731695]",0.4020833333333333
"[162213988, 398751540]",0.4580357142857142
95079266,0.30625
"[199907448, 199907648, 199907447]",0.7404761904761904
"[451111244, 451059781, 451059782]",0.3742424242424242
"[25744952, 699301762]",0.5725
"[688830465, 295789572, 295789573]",0.4614035087719298
149945934,0.3890625
"[116577075, 116582427, 892145076]",0.3207692307692308
688830465,0.4472222222222222
"[119061392, 176762417, 684292121, 119061390]",0.6107142857142858
746342552,0.4172222222222222
"[162641290, 24681046]",0.6883333333333332
221177322,0.4918103448275862
"[628714736, 628514277, 40263815]",0.6716666666666666
156815132,0.6067901234567903
31142590,0.4587500000000001
624950323,0.8474999999999999
32013151,0.575
108604821,0.2866120218579234
"[237444732, 237444744, 734623108, 734623109]",0.7095959595959597
"[156924986, 829639203]",0.6819444444444445
324162419,0.2031249999999999
684178127,0.5201923076923077
456381843,0.2555555555555556
857014957,0.563563829787234
157717133,0.5425
"[156422777, 156422778, 835519390]",0.6580882352941175
286483380,0.3781007751937984
103929736,0.6364583333333332
178872774,0.9101510067114092
28491978,0.6512387387387387
"[876124864, 40263750]",0.6356445312500001
"[32047908, 25746423]",0.7857142857142857
630496737,0.5153846153846156
"[177437030, 177437028, 589741710]",0.512828947368421
"[591201939, 624346613, 624346614, 626584440, 626584441]",0.4311965811965811
"[95940763, 438489900, 755621380]",0.2825
621104165,0.5797619047619049
119458096,0.3203703703703703
453652207,0.7749999999999999
"[888140464, 116575198, 116575192]",0.3280952380952381
"[347899937, 877782414, 877782415, 892910871, 153265342]",0.5835
"[198975444, 198975438, 198975446]",0.3464285714285714
"[156810570, 156810573]",0.38
"[771819958, 149945934, 771819959]",0.5701171875
453695737,0.5888888888888889
"[99178688, 99178691, 99178686]",0.4903846153846153
"[175282291, 170272683]",0.5552631578947368
"[33084040, 175282311]",0.7198863636363637
"[153265229, 221177318]",0.4732142857142857
863486912,0.5701923076923077
25745951,0.8703125
168683695,0.5489583333333333
185077936,0.6749999999999999
"[588855226, 589109372, 622156878]",0.3258928571428571
"[853430088, 139497771]",0.2192307692307692
"[783361888, 783361889, 156825458, 210643819]",0.6768518518518518
32007705,0.5597222222222222
"[41912420, 157787704, 41912412]",0.1888888888888888
"[863486912, 627094457, 627094458]",0.4256944444444444
160636735,0.1884259259259259
32007706,0.72
"[139497770, 630496715, 630496716]",0.4489583333333333
294955281,0.3705357142857141
"[57380042, 438261668, 57379669]",0.3428571428571429
